transaction_id,account_id,transaction_type,amount,currency,category,merchant_name,description,transaction_date,value_date,reference_number,status,channel,balance_after,initiated_by
173,220,Debit,13223.5,USD,Entertainment,Trader Joe's,Debit - Entertainment,2023-10-26 11:26:38,2023-10-26,TXN0000000173,Completed,POS,21684.22,20.0
174,567,Debit,3547.58,USD,Transfer,IKEA,Debit - Transfer,2023-05-21 00:42:00,2023-05-21,TXN0000000174,Completed,Online,236594.86,55.0
175,328,Debit,4002.41,USD,Entertainment,Planet Fitness,Debit - Entertainment,2024-01-30 19:05:23,2024-01-30,TXN0000000175,Completed,Mobile,64878.67,
176,297,Debit,14128.53,USD,Other,Google Play,Debit - Other,2023-06-01 17:07:40,2023-06-01,TXN0000000176,Pending,POS,243039.8,
177,120,Debit,13399.19,USD,Other,Walmart,Debit - Other,2023-11-13 15:30:02,2023-11-13,TXN0000000177,Completed,Online,131482.65,11.0
178,340,Debit,10001.14,USD,Subscription,ACH Transfer,Debit - Subscription,2024-03-29 15:59:11,2024-03-29,TXN0000000178,Completed,Online,146588.58,
179,142,Debit,1960.89,USD,Groceries,Netflix,Debit - Groceries,2024-11-14 22:02:58,2024-11-14,TXN0000000179,Completed,Branch,118536.64,51.0
180,562,Debit,2599.82,USD,Dining,Bill Payment - Water,Debit - Dining,2023-02-17 03:31:55,2023-02-17,TXN0000000180,Completed,Wire,265332.45,
181,358,Debit,10400.1,USD,Healthcare,Wire Transfer,Debit - Healthcare,2024-11-02 16:31:59,2024-11-02,TXN0000000181,Completed,Online,190865.57,26.0
182,42,Debit,261.04,USD,Loan Payment,Nike,Debit - Loan Payment,2023-01-03 01:25:49,2023-01-03,TXN0000000182,Completed,POS,256410.87,
183,113,Debit,997.06,USD,Transfer,Bill Payment - Internet,Debit - Transfer,2022-11-23 07:17:03,2022-11-23,TXN0000000183,Pending,ATM,5875.01,10.0
184,357,Credit,1388.03,USD,ATM Withdrawal,Airbnb,Credit - ATM Withdrawal,2024-01-13 11:57:58,2024-01-13,TXN0000000184,Completed,Wire,152925.67,4.0
185,6,Debit,14882.68,USD,Utilities,Medical Center,Debit - Utilities,2022-11-23 20:55:05,2022-11-23,TXN0000000185,Completed,POS,290191.8,
186,50,Debit,10976.6,USD,Entertainment,CVS,Debit - Entertainment,2022-11-18 22:40:36,2022-11-18,TXN0000000186,Completed,Wire,277120.24,
187,478,Debit,803.5,USD,Utilities,Spotify,Debit - Utilities,2022-06-30 02:19:44,2022-06-30,TXN0000000187,Completed,ATM,37980.25,12.0
188,124,Credit,6697.92,USD,Insurance,ATM Cash,Credit - Insurance,2024-10-24 22:37:22,2024-10-24,TXN0000000188,Completed,Online,58583.35,40.0
189,38,Debit,8578.69,USD,Travel,Kroger,Debit - Travel,2023-08-14 18:00:01,2023-08-14,TXN0000000189,Completed,ATM,197761.5,
190,534,Credit,2245.33,USD,Loan Payment,Netflix,Credit - Loan Payment,2022-10-01 14:52:10,2022-10-01,TXN0000000190,Completed,ATM,236740.94,
191,538,Debit,13829.01,USD,Groceries,Trader Joe's,Debit - Groceries,2024-06-14 10:51:04,2024-06-14,TXN0000000191,Reversed,Online,178493.3,25.0
192,18,Debit,10509.68,USD,Healthcare,Nike,Debit - Healthcare,2023-06-28 16:01:33,2023-06-28,TXN0000000192,Completed,ATM,242949.85,48.0
193,220,Debit,1923.92,USD,Other,Amazon,Debit - Other,2024-02-11 09:01:34,2024-02-11,TXN0000000193,Completed,Online,290634.54,8.0
194,283,Debit,6358.51,USD,Healthcare,Trader Joe's,Debit - Healthcare,2024-05-03 22:06:50,2024-05-03,TXN0000000194,Completed,Mobile,91390.49,60.0
195,218,Credit,3891.1,USD,Utilities,Amazon,Credit - Utilities,2022-08-31 14:27:38,2022-08-31,TXN0000000195,Completed,Mobile,278985.75,28.0
196,371,Debit,7190.18,USD,Tax,Airbnb,Debit - Tax,2024-02-08 17:36:34,2024-02-08,TXN0000000196,Completed,POS,185446.86,29.0
197,442,Debit,12929.6,USD,Groceries,Best Buy,Debit - Groceries,2023-10-03 13:11:31,2023-10-03,TXN0000000197,Completed,Branch,158845.21,58.0
198,351,Debit,3916.67,USD,Transfer,Walmart,Debit - Transfer,2024-11-29 06:05:48,2024-11-29,TXN0000000198,Completed,Wire,259802.75,3.0
199,61,Credit,253.89,USD,Healthcare,ACH Transfer,Credit - Healthcare,2023-09-22 23:37:37,2023-09-22,TXN0000000199,Completed,Wire,134893.56,
200,67,Debit,6642.74,USD,Healthcare,Delta Airlines,Debit - Healthcare,2023-08-01 20:02:21,2023-08-01,TXN0000000200,Completed,Online,283676.82,
201,109,Debit,12551.72,USD,Payroll,Sephora,Debit - Payroll,2023-12-19 07:08:02,2023-12-19,TXN0000000201,Completed,ATM,166037.36,50.0
202,527,Credit,581.92,USD,Groceries,Bill Payment - Water,Credit - Groceries,2023-10-03 21:49:34,2023-10-03,TXN0000000202,Completed,Mobile,118990.14,49.0
203,501,Debit,6357.66,USD,Dining,Walmart,Debit - Dining,2024-04-25 15:40:58,2024-04-25,TXN0000000203,Completed,Wire,200728.54,29.0
204,152,Credit,13026.62,USD,Entertainment,Starbucks,Credit - Entertainment,2023-06-17 09:29:24,2023-06-17,TXN0000000204,Completed,Online,152017.29,
205,105,Debit,809.19,USD,Direct Deposit,Uber,Debit - Direct Deposit,2023-05-31 23:03:01,2023-05-31,TXN0000000205,Failed,Branch,107697.46,
206,504,Debit,2993.22,USD,Education,Spotify,Debit - Education,2022-09-29 19:45:02,2022-09-29,TXN0000000206,Completed,ATM,4246.31,28.0
207,358,Debit,6702.85,USD,Travel,Google Play,Debit - Travel,2024-07-15 02:27:59,2024-07-15,TXN0000000207,Completed,Online,35269.41,
208,204,Debit,9104.83,USD,Transfer,Google Play,Debit - Transfer,2023-11-14 16:51:41,2023-11-14,TXN0000000208,Completed,Mobile,130479.46,10.0
209,362,Credit,7869.71,USD,Shopping,Direct Deposit - Employer,Credit - Shopping,2024-12-22 14:24:07,2024-12-22,TXN0000000209,Completed,ATM,293926.67,
210,436,Credit,4659.71,USD,Insurance,Medical Center,Credit - Insurance,2024-08-31 18:12:04,2024-08-31,TXN0000000210,Completed,ATM,238326.12,
211,498,Debit,1865.73,USD,Payroll,Amazon,Debit - Payroll,2022-02-28 00:32:11,2022-02-28,TXN0000000211,Completed,Branch,175254.94,35.0
212,277,Credit,4726.39,USD,Utilities,Walgreens,Credit - Utilities,2023-05-07 22:09:38,2023-05-07,TXN0000000212,Completed,POS,182263.61,
213,509,Debit,11750.1,USD,Investment,Best Buy,Debit - Investment,2024-02-05 13:49:34,2024-02-05,TXN0000000213,Completed,Online,138437.58,29.0
214,425,Debit,9045.2,USD,Loan Payment,H&M,Debit - Loan Payment,2022-06-08 12:54:06,2022-06-08,TXN0000000214,Pending,ATM,43680.4,
215,51,Debit,7198.9,USD,Payroll,Best Buy,Debit - Payroll,2023-01-21 15:07:31,2023-01-21,TXN0000000215,Completed,Branch,130505.0,
216,117,Debit,12105.39,USD,Utilities,CVS,Debit - Utilities,2023-02-15 06:52:23,2023-02-15,TXN0000000216,Pending,Wire,41009.54,
217,53,Debit,12297.39,USD,Tax,Netflix,Debit - Tax,2022-09-24 11:02:03,2022-09-24,TXN0000000217,Completed,ATM,252149.26,43.0
218,266,Credit,12744.44,USD,Tax,Apple,Credit - Tax,2022-05-11 00:07:37,2022-05-11,TXN0000000218,Completed,Wire,225028.63,
219,151,Credit,1253.43,USD,Subscription,Bill Payment - Electric,Credit - Subscription,2022-02-04 19:37:23,2022-02-04,TXN0000000219,Completed,POS,289339.24,60.0
220,73,Debit,13412.56,USD,Loan Payment,Shell,Debit - Loan Payment,2024-04-11 06:07:16,2024-04-11,TXN0000000220,Completed,ATM,134838.69,
221,535,Debit,8566.74,USD,Subscription,IKEA,Debit - Subscription,2024-02-27 08:39:45,2024-02-27,TXN0000000221,Completed,ATM,161269.03,4.0
222,266,Credit,6282.39,USD,Insurance,Uber,Credit - Insurance,2024-01-06 04:58:49,2024-01-06,TXN0000000222,Completed,Online,252477.75,25.0
223,307,Debit,1373.46,USD,Utilities,Wire Transfer,Debit - Utilities,2022-09-03 04:21:55,2022-09-03,TXN0000000223,Pending,Wire,244959.79,18.0
224,434,Debit,6950.92,USD,Education,Direct Deposit - Employer,Debit - Education,2024-06-17 19:37:19,2024-06-17,TXN0000000224,Completed,ATM,79407.47,
225,235,Credit,3880.51,USD,Utilities,Sephora,Credit - Utilities,2024-06-21 12:18:29,2024-06-21,TXN0000000225,Completed,Mobile,12250.38,58.0
226,182,Debit,4262.48,USD,Tax,Best Buy,Debit - Tax,2024-05-17 02:44:34,2024-05-17,TXN0000000226,Completed,Mobile,105566.82,
227,408,Debit,4393.46,USD,Dining,H&M,Debit - Dining,2024-07-28 10:35:42,2024-07-28,TXN0000000227,Completed,Branch,250361.07,
228,560,Debit,10805.6,USD,Travel,Airbnb,Debit - Travel,2022-02-09 19:13:17,2022-02-09,TXN0000000228,Completed,Branch,44658.51,29.0
229,157,Debit,1534.04,USD,Shopping,Publix,Debit - Shopping,2022-09-06 06:02:44,2022-09-06,TXN0000000229,Completed,Online,247481.46,
230,556,Debit,6.15,USD,Other,Airbnb,Debit - Other,2022-12-11 20:51:22,2022-12-11,TXN0000000230,Completed,POS,208703.04,15.0
231,447,Debit,14775.2,USD,Education,BP,Debit - Education,2024-01-15 21:56:08,2024-01-15,TXN0000000231,Reversed,POS,132997.47,37.0
232,436,Credit,9348.96,USD,Utilities,Whole Foods,Credit - Utilities,2022-05-19 12:56:25,2022-05-19,TXN0000000232,Completed,ATM,175535.88,49.0
233,367,Debit,14978.69,USD,ATM Withdrawal,Netflix,Debit - ATM Withdrawal,2023-09-25 20:12:30,2023-09-25,TXN0000000233,Completed,Mobile,215634.05,58.0
234,350,Debit,14715.21,USD,Dining,Trader Joe's,Debit - Dining,2023-01-31 08:54:53,2023-01-31,TXN0000000234,Completed,ATM,119583.1,50.0
235,170,Debit,13596.53,USD,Payroll,ACH Transfer,Debit - Payroll,2023-04-15 06:39:47,2023-04-15,TXN0000000235,Completed,ATM,184500.16,
236,33,Debit,10455.52,USD,Payroll,Bill Payment - Internet,Debit - Payroll,2022-02-13 21:25:16,2022-02-13,TXN0000000236,Completed,ATM,140483.91,
237,67,Debit,10503.22,USD,Tax,Bill Payment - Electric,Debit - Tax,2024-06-09 11:44:02,2024-06-09,TXN0000000237,Completed,POS,161853.59,59.0
238,411,Debit,12500.09,USD,Shopping,Airbnb,Debit - Shopping,2022-05-31 12:37:24,2022-05-31,TXN0000000238,Completed,Branch,123523.54,55.0
239,232,Debit,9338.59,USD,Education,Nike,Debit - Education,2024-08-31 08:58:19,2024-08-31,TXN0000000239,Failed,POS,126077.72,43.0
240,406,Debit,4674.93,USD,Investment,Bill Payment - Internet,Debit - Investment,2023-08-16 02:45:53,2023-08-16,TXN0000000240,Completed,ATM,97525.31,
241,322,Credit,1660.58,USD,Shopping,Walgreens,Credit - Shopping,2024-07-19 16:22:12,2024-07-19,TXN0000000241,Completed,Wire,234094.85,24.0
242,391,Credit,5269.56,USD,Utilities,Uber,Credit - Utilities,2024-01-08 01:55:39,2024-01-08,TXN0000000242,Completed,Wire,17622.0,
243,213,Debit,4716.51,USD,Travel,Shell,Debit - Travel,2024-10-03 00:58:03,2024-10-03,TXN0000000243,Completed,POS,77231.51,24.0
244,389,Debit,116.17,USD,Groceries,Bill Payment - Internet,Debit - Groceries,2024-07-11 22:18:06,2024-07-11,TXN0000000244,Completed,Online,88912.73,
245,184,Credit,4400.47,USD,Education,Airbnb,Credit - Education,2023-08-06 14:40:43,2023-08-06,TXN0000000245,Completed,Wire,258330.84,
246,442,Debit,6157.49,USD,Insurance,Google Play,Debit - Insurance,2023-11-08 23:57:01,2023-11-08,TXN0000000246,Completed,Branch,93739.03,
247,502,Debit,5099.41,USD,Groceries,The Gym,Debit - Groceries,2024-06-06 08:15:28,2024-06-06,TXN0000000247,Completed,Branch,230169.62,15.0
248,519,Credit,6377.85,USD,Direct Deposit,Google Play,Credit - Direct Deposit,2023-07-29 01:03:52,2023-07-29,TXN0000000248,Completed,Mobile,234767.01,55.0
249,429,Debit,10509.28,USD,Dining,Zara,Debit - Dining,2022-06-18 09:23:46,2022-06-18,TXN0000000249,Completed,POS,182080.28,15.0
250,10,Debit,2404.8,USD,Transfer,Walgreens,Debit - Transfer,2022-07-03 22:48:16,2022-07-03,TXN0000000250,Completed,Online,288946.97,
251,439,Debit,10409.55,USD,Rent/Mortgage,Zara,Debit - Rent/Mortgage,2023-04-28 12:36:49,2023-04-28,TXN0000000251,Completed,Branch,183595.21,25.0
252,107,Credit,2653.99,USD,Entertainment,IKEA,Credit - Entertainment,2022-05-24 09:11:57,2022-05-24,TXN0000000252,Pending,POS,244400.94,
253,62,Credit,11407.63,USD,Tax,Netflix,Credit - Tax,2022-01-24 07:45:46,2022-01-24,TXN0000000253,Completed,POS,294575.54,
254,131,Debit,13119.41,USD,Transfer,University Tuition,Debit - Transfer,2024-06-16 15:25:14,2024-06-16,TXN0000000254,Pending,Branch,132670.59,51.0
255,280,Debit,2024.52,USD,Travel,CVS,Debit - Travel,2023-02-13 17:54:26,2023-02-13,TXN0000000255,Completed,Mobile,21918.05,47.0
256,169,Credit,3059.16,USD,Payroll,Direct Deposit - Employer,Credit - Payroll,2022-12-22 10:33:51,2022-12-22,TXN0000000256,Completed,Mobile,103061.49,
257,546,Credit,6918.6,USD,Healthcare,CVS,Credit - Healthcare,2024-09-14 07:19:12,2024-09-14,TXN0000000257,Completed,Branch,284344.39,
258,131,Credit,10076.57,USD,Direct Deposit,Trader Joe's,Credit - Direct Deposit,2024-02-22 02:26:58,2024-02-22,TXN0000000258,Pending,Branch,238871.69,18.0
259,33,Debit,3817.72,USD,Healthcare,Planet Fitness,Debit - Healthcare,2023-03-20 01:17:08,2023-03-20,TXN0000000259,Completed,Online,260830.97,55.0
260,115,Debit,14167.02,USD,Shopping,Delta Airlines,Debit - Shopping,2023-11-27 02:07:22,2023-11-27,TXN0000000260,Completed,POS,229370.35,
261,87,Debit,6576.39,USD,Education,Apple,Debit - Education,2022-11-17 10:40:24,2022-11-17,TXN0000000261,Completed,Wire,192096.21,48.0
262,502,Debit,461.55,USD,Tax,Nike,Debit - Tax,2024-04-17 03:29:51,2024-04-17,TXN0000000262,Completed,ATM,269219.51,23.0
263,556,Credit,12018.14,USD,Utilities,Nike,Credit - Utilities,2024-07-31 12:55:34,2024-07-31,TXN0000000263,Failed,ATM,75733.91,46.0
264,34,Debit,9133.6,USD,Direct Deposit,Bill Payment - Electric,Debit - Direct Deposit,2023-05-20 20:52:02,2023-05-20,TXN0000000264,Completed,Online,79296.36,58.0
265,339,Debit,13216.57,USD,Groceries,Netflix,Debit - Groceries,2022-02-25 13:22:31,2022-02-25,TXN0000000265,Completed,Wire,261648.68,
266,518,Debit,7713.31,USD,Utilities,Publix,Debit - Utilities,2023-10-23 04:34:34,2023-10-23,TXN0000000266,Reversed,Branch,75484.88,
267,268,Debit,6413.03,USD,Tax,Bill Payment - Electric,Debit - Tax,2022-11-23 15:17:06,2022-11-23,TXN0000000267,Pending,Wire,18853.17,39.0
268,462,Credit,234.53,USD,Insurance,University Tuition,Credit - Insurance,2023-01-10 06:16:53,2023-01-10,TXN0000000268,Completed,POS,136404.49,
269,552,Debit,12058.77,USD,Other,Sephora,Debit - Other,2024-06-18 21:06:48,2024-06-18,TXN0000000269,Reversed,POS,153862.23,10.0
270,314,Debit,7219.13,USD,Shopping,Netflix,Debit - Shopping,2024-01-15 15:08:17,2024-01-15,TXN0000000270,Completed,Mobile,203988.15,
271,239,Credit,12153.55,USD,Tax,Google Play,Credit - Tax,2023-08-16 09:19:48,2023-08-16,TXN0000000271,Completed,Online,271272.13,54.0
272,461,Debit,7822.43,USD,Direct Deposit,Netflix,Debit - Direct Deposit,2024-06-01 09:03:57,2024-06-01,TXN0000000272,Completed,ATM,295584.48,
273,31,Debit,13799.34,USD,Transfer,Costco,Debit - Transfer,2024-05-30 03:40:47,2024-05-30,TXN0000000273,Reversed,POS,259947.16,60.0
274,218,Debit,2186.44,USD,Dining,Walmart,Debit - Dining,2022-07-01 17:04:07,2022-07-01,TXN0000000274,Completed,Online,266578.06,2.0
275,535,Debit,6920.18,USD,Education,Target,Debit - Education,2022-06-28 01:07:55,2022-06-28,TXN0000000275,Pending,POS,252223.79,
276,396,Credit,169.05,USD,Utilities,Home Depot,Credit - Utilities,2023-04-04 23:59:01,2023-04-04,TXN0000000276,Completed,ATM,85917.93,59.0
277,567,Debit,13928.41,USD,Direct Deposit,Uber,Debit - Direct Deposit,2024-09-22 23:55:36,2024-09-22,TXN0000000277,Completed,ATM,235636.81,
278,564,Debit,2925.62,USD,Loan Payment,Medical Center,Debit - Loan Payment,2023-09-27 20:14:55,2023-09-27,TXN0000000278,Completed,Wire,236821.75,3.0
279,204,Credit,6856.2,USD,Education,Walmart,Credit - Education,2022-10-11 07:35:52,2022-10-11,TXN0000000279,Completed,Branch,282980.98,
280,449,Credit,4971.78,USD,Dining,Sephora,Credit - Dining,2023-11-09 03:57:52,2023-11-09,TXN0000000280,Reversed,Wire,116370.15,18.0
281,76,Credit,13574.9,USD,Education,Whole Foods,Credit - Education,2023-07-31 06:42:23,2023-07-31,TXN0000000281,Pending,Wire,26179.18,54.0
282,289,Credit,12116.64,USD,Tax,Netflix,Credit - Tax,2023-05-19 05:01:24,2023-05-19,TXN0000000282,Completed,POS,79928.23,
283,43,Credit,5509.9,USD,Tax,Sephora,Credit - Tax,2022-10-30 08:58:43,2022-10-30,TXN0000000283,Completed,Online,87554.53,
284,548,Debit,2390.42,USD,Subscription,ATM Cash,Debit - Subscription,2022-01-24 23:08:47,2022-01-24,TXN0000000284,Completed,Mobile,166967.05,34.0
285,484,Debit,11724.06,USD,Utilities,Amazon,Debit - Utilities,2023-07-20 14:02:56,2023-07-20,TXN0000000285,Completed,POS,128055.05,
286,80,Debit,13451.99,USD,Groceries,University Tuition,Debit - Groceries,2024-12-12 20:52:15,2024-12-12,TXN0000000286,Completed,ATM,282923.67,
287,368,Debit,12739.2,USD,Investment,Bill Payment - Water,Debit - Investment,2024-06-15 19:45:35,2024-06-15,TXN0000000287,Completed,Online,113422.27,20.0
288,567,Credit,11416.03,USD,Other,Shell,Credit - Other,2023-07-27 12:18:27,2023-07-27,TXN0000000288,Failed,Mobile,107723.28,
289,121,Debit,7300.38,USD,Loan Payment,Shell,Debit - Loan Payment,2022-05-21 03:21:34,2022-05-21,TXN0000000289,Completed,Mobile,180239.08,51.0
290,99,Debit,4205.68,USD,Other,Shell,Debit - Other,2023-09-18 17:57:16,2023-09-18,TXN0000000290,Completed,Online,47978.36,
291,343,Credit,6739.74,USD,Payroll,Airbnb,Credit - Payroll,2023-07-24 05:55:25,2023-07-24,TXN0000000291,Pending,ATM,246815.56,
292,382,Debit,12501.75,USD,Dining,Sephora,Debit - Dining,2023-05-11 11:42:26,2023-05-11,TXN0000000292,Completed,Online,-131.27,37.0
293,130,Debit,7454.68,USD,Groceries,Amazon,Debit - Groceries,2024-06-11 11:45:20,2024-06-11,TXN0000000293,Failed,ATM,18074.17,26.0
294,351,Debit,4127.36,USD,Dining,CVS,Debit - Dining,2023-12-15 14:06:48,2023-12-15,TXN0000000294,Completed,Online,82812.28,
295,182,Debit,13793.22,USD,Insurance,Walmart,Debit - Insurance,2023-03-11 23:06:10,2023-03-11,TXN0000000295,Completed,Mobile,155571.37,59.0
296,165,Debit,10756.43,USD,Direct Deposit,Shell,Debit - Direct Deposit,2022-05-20 22:46:43,2022-05-20,TXN0000000296,Reversed,ATM,116235.31,
297,7,Debit,989.6,USD,Healthcare,Starbucks,Debit - Healthcare,2024-05-23 17:57:50,2024-05-23,TXN0000000297,Completed,POS,110912.25,1.0
298,475,Credit,14715.84,USD,Utilities,Walgreens,Credit - Utilities,2023-05-05 07:25:52,2023-05-05,TXN0000000298,Completed,Wire,263913.69,
299,233,Debit,799.55,USD,Other,Home Depot,Debit - Other,2022-07-31 12:34:20,2022-07-31,TXN0000000299,Completed,Mobile,20334.93,
300,16,Credit,14354.76,USD,Payroll,Uber,Credit - Payroll,2024-12-24 10:32:15,2024-12-24,TXN0000000300,Pending,POS,235347.48,
301,301,Debit,12161.11,USD,Shopping,ATM Cash,Debit - Shopping,2024-05-31 13:26:52,2024-05-31,TXN0000000301,Completed,POS,166155.21,
302,353,Debit,8928.07,USD,Payroll,Spotify,Debit - Payroll,2024-01-04 13:32:25,2024-01-04,TXN0000000302,Completed,Wire,25515.32,40.0
303,486,Debit,12071.8,USD,Tax,Costco,Debit - Tax,2022-05-09 09:08:03,2022-05-09,TXN0000000303,Pending,Wire,231807.29,
304,341,Credit,2306.78,USD,Tax,Internal Transfer,Credit - Tax,2024-10-28 11:15:38,2024-10-28,TXN0000000304,Completed,Wire,54135.94,
305,219,Debit,6568.32,USD,Investment,Kroger,Debit - Investment,2023-01-11 20:47:42,2023-01-11,TXN0000000305,Pending,Online,125623.74,
306,280,Debit,584.73,USD,Travel,Home Depot,Debit - Travel,2023-11-27 15:22:03,2023-11-27,TXN0000000306,Completed,Online,296907.66,
307,555,Debit,8207.89,USD,Transfer,Best Buy,Debit - Transfer,2023-05-09 20:53:51,2023-05-09,TXN0000000307,Completed,Wire,290683.2,
308,142,Credit,4963.39,USD,Dining,The Gym,Credit - Dining,2023-11-24 02:02:35,2023-11-24,TXN0000000308,Pending,Wire,14086.41,
309,344,Debit,1201.84,USD,Education,Costco,Debit - Education,2022-09-05 16:56:30,2022-09-05,TXN0000000309,Completed,Wire,247220.24,39.0
310,554,Debit,13534.8,USD,Insurance,Target,Debit - Insurance,2022-06-16 10:28:25,2022-06-16,TXN0000000310,Completed,Wire,92151.46,2.0
311,240,Credit,14265.68,USD,Entertainment,Wire Transfer,Credit - Entertainment,2023-12-20 18:41:44,2023-12-20,TXN0000000311,Failed,ATM,179909.13,44.0
312,146,Debit,12081.81,USD,Subscription,Nike,Debit - Subscription,2024-11-25 09:57:05,2024-11-25,TXN0000000312,Completed,Wire,52321.43,41.0
313,416,Debit,13790.74,USD,Insurance,Uber,Debit - Insurance,2023-02-21 09:36:01,2023-02-21,TXN0000000313,Completed,ATM,267783.61,43.0
314,187,Debit,13516.85,USD,Other,Starbucks,Debit - Other,2023-07-10 02:45:52,2023-07-10,TXN0000000314,Completed,Mobile,227623.51,45.0
315,81,Debit,1665.8,USD,ATM Withdrawal,Publix,Debit - ATM Withdrawal,2022-10-12 10:11:36,2022-10-12,TXN0000000315,Failed,Wire,205602.0,
316,451,Debit,480.83,USD,Loan Payment,ACH Transfer,Debit - Loan Payment,2022-03-10 01:56:50,2022-03-10,TXN0000000316,Completed,Mobile,210959.53,55.0
317,475,Credit,13961.32,USD,Other,IKEA,Credit - Other,2024-11-13 03:12:12,2024-11-13,TXN0000000317,Completed,Online,199594.55,54.0
318,50,Credit,14738.53,USD,Loan Payment,Internal Transfer,Credit - Loan Payment,2024-11-18 12:27:47,2024-11-18,TXN0000000318,Completed,Branch,231631.27,1.0
319,122,Credit,4162.23,USD,Shopping,Costco,Credit - Shopping,2022-02-18 19:53:48,2022-02-18,TXN0000000319,Completed,POS,183083.97,
320,66,Credit,8141.87,USD,Entertainment,Kroger,Credit - Entertainment,2022-12-10 21:41:46,2022-12-10,TXN0000000320,Pending,POS,267463.97,
321,355,Debit,13639.63,USD,Other,BP,Debit - Other,2023-06-13 21:33:09,2023-06-13,TXN0000000321,Completed,Mobile,20269.17,
322,499,Credit,9662.24,USD,Education,Sephora,Credit - Education,2024-06-06 07:37:01,2024-06-06,TXN0000000322,Failed,POS,16695.73,
323,450,Debit,3942.26,USD,Direct Deposit,Wire Transfer,Debit - Direct Deposit,2024-01-15 01:44:33,2024-01-15,TXN0000000323,Completed,Wire,36717.22,57.0
324,199,Debit,4602.04,USD,Healthcare,Amazon,Debit - Healthcare,2022-12-16 13:39:47,2022-12-16,TXN0000000324,Completed,Mobile,137001.36,49.0
325,343,Debit,121.74,USD,Transfer,Publix,Debit - Transfer,2024-09-10 03:35:32,2024-09-10,TXN0000000325,Completed,ATM,147462.31,
326,262,Debit,13482.76,USD,Transfer,Netflix,Debit - Transfer,2023-03-21 01:58:16,2023-03-21,TXN0000000326,Completed,Branch,54314.85,4.0
327,154,Debit,11839.36,USD,Loan Payment,Netflix,Debit - Loan Payment,2023-05-30 05:41:31,2023-05-30,TXN0000000327,Completed,Wire,236023.93,37.0
